"Year","Occupation","Total_Number","Men_Number","Women_Number","Total_MedianEarnings","Men_MedianEarnings","Women_MedianEarnings"
2022,"Healthcare Practitioners and Technical Occupations:",7555731,2062441,5493290,76047,95762,72119
2022,"Chiropractors",49704,35647,14057,85446,91442,64268
2022,"Dentists",107523,73136,34387,186740,200421,158308
2022,"Dietitians and nutritionists",75139,8822,66317,63255,59936,63446
2022,"Optometrists",31705,18464,13241,129937,140450,123300
2022,"Pharmacists",270137,116667,153470,130580,136253,128132
2022,"Physician assistants",128908,46373,82535,121105,135113,115573
2022,"Podiatrists",11024,8400,2624,158263,157855,161157
2022,"Audiologists",16664,2473,14191,87161,102026,86087
2022,"Occupational therapists",104462,14335,90127,77984,93640,76619
2022,"Physical therapists",208175,87749,120426,86325,93258,82476
2022,"Radiation therapists",9758,2711,7047,88149,96035,81293
2022,"Recreational therapists",8910,1930,6980,47108,60696,44525
2022,"Respiratory therapists",96545,36278,60267,73880,81234,71223
2022,"Speech-language pathologists",129314,7358,121956,73224,82439,72470
2022,"Exercise physiologists",5742,2673,3069,50313,52080,46671
2022,"Therapists, all other",157845,30299,127546,59513,61237,58782
2022,"Veterinarians",78560,28990,49570,121562,134325,115521
2022,"Registered nurses",2607050,359266,2247784,78932,84879,77582
2022,"Nurse anesthetists",36383,16431,19952,202182,208895,197523
2022,"Nurse practitioners",223275,29247,194028,116044,127337,114981
2022,"Acupuncturists",9171,3162,6009,64995,69136,62294
2022,"Healthcare diagnosing or treating practitioners, all other",5346,1429,3917,45932,96354,44128
2022,"Clinical laboratory technologists and technicians",269700,80377,189323,54331,57720,52635
2022,"Dental hygienists",86924,6767,80157,69959,104097,68169
2022,"Cardiovascular technologists and technicians",39541,14883,24658,61786,83642,51279
2022,"Diagnostic medical sonographers",71695,18023,53672,80488,100457,77120
2022,"Radiologic technologists and technicians",180681,62667,118014,64935,72316,62137
2022,"Magnetic resonance imaging technologists",45143,20322,24821,82175,89959,78825
2022,"Nuclear medicine technologists and medical dosimetrists",29248,15768,13480,104231,114031,99444
2022,"Emergency medical technicians",101055,59902,41153,42511,44647,39461
2022,"Paramedics",96527,67216,29311,66001,69149,60973
2022,"Pharmacy technicians",289611,69767,219844,39142,41503,38225
2022,"Psychiatric technicians",68054,18300,49754,38620,42302,36858
2022,"Surgical technologists",76188,18850,57338,52349,60028,50748
2022,"Veterinary technologists and technicians",120134,12632,107502,36428,41083,36111
2022,"Dietetic technicians and ophthalmic medical technicians",29782,6155,23627,34896,37646,34290
2022,"Licensed practical and licensed vocational nurses",434662,49962,384700,50437,54220,50039
2022,"Medical records specialists",165261,14853,150408,48402,62677,47679
2022,"Opticians, dispensing",46656,14721,31935,45338,52925,42558
2022,"Miscellaneous health technologists and technicians",122797,43480,79317,47177,57628,43235
2022,"Other healthcare practitioners and technical occupations",89704,29886,59818,61051,65991,59509
2022,"Healthcare Support Occupations:",3043706,509885,2533821,35335,39160,34691
2022,"Home health aides",261817,35230,226587,31967,34586,31744
2022,"Personal care aides",764521,157720,606801,31940,34527,31605
2022,"Nursing assistants",811196,105076,706120,33943,37869,33341
2022,"Orderlies and psychiatric aides",47801,28774,19027,36091,36506,35344
2022,"Occupational therapy assistants and aides",31540,6637,24903,45199,54711,41946
2022,"Physical therapist assistants and aides",74517,26973,47544,51123,51734,50768
2022,"Massage therapists",56993,14922,42071,39057,41927,37558
2022,"Dental assistants",191514,13126,178388,37410,46858,37080
2022,"Medical assistants",465770,41162,424608,37053,40256,36930
2022,"Medical transcriptionists",19435,2967,16468,31004,18416,33063
2022,"Pharmacy aides",23074,6216,16858,39272,42692,38750
2022,"Veterinary assistants and laboratory animal caretakers",50948,8182,42766,32269,37670,31684
2022,"Phlebotomists",101559,17136,84423,38768,42319,37723
2022,"Other healthcare support workers",143021,45764,97257,42127,50501,39449
2022,"Protective Service Occupations:",2713817,2175087,538730,62004,64749,50411
2022,"First-line supervisors of correctional officers",37625,25871,11754,65477,71318,56946
2022,"First-line supervisors of police and detectives",90789,76478,14311,96540,101381,76515
2022,"First-line supervisors of firefighting and prevention workers",54918,52862,2056,104238,105051,100436
2022,"First-line supervisors of security workers",70684,50729,19955,62698,70114,50207
2022,"First-line supervisors of protective service workers, all other",3275,2280,995,86258,93803,64372
2022,"Firefighters",323153,306960,16193,77897,78369,70174
2022,"Fire inspectors",26258,23547,2711,72207,72163,72702
2022,"Bailiffs",21671,15015,6656,61087,61309,60858
2022,"Correctional officers and jailers",288930,210944,77986,57250,60376,49947
2022,"Detectives and criminal investigators",134308,98355,35953,91309,95839,82150
2022,"Fish and game wardens",8848,8028,820,64097,65987,62990
2022,"Parking enforcement workers",5293,3726,1567,49192,49970,46356
2022,"Police officers",772084,664790,107294,75312,77017,64004
2022,"Animal control workers",7040,4380,2660,44010,40054,47627
2022,"Private detectives and investigators",98592,50303,48289,63832,73665,55552
2022,"Security guards and gambling surveillance officers",682764,530934,151830,38977,40021,36032
2022,"Crossing guards and flaggers",13006,8801,4205,37087,39571,32354
2022,"Transportation security screeners",31862,20340,11522,48817,51035,45231
2022,"School bus monitors",11736,1124,10612,27271,28949,27091
2022,"Other protective service workers",30981,19620,11361,41309,46536,34628
2022,"Food Preparation and Serving Related Occupations:",3352373,1759798,1592575,30448,32097,27393
2022,"Chefs and head cooks",350589,280063,70526,41162,42271,36114
2022,"First-line supervisors of food preparation and serving workers",325460,137696,187764,34348,39145,31326
2022,"Cooks",1066428,659827,406601,28866,30497,26278
2022,"Food preparation workers",329509,136027,193482,26966,28536,26250
2022,"Bartenders",205622,104293,101329,37187,40614,34599
2022,"Fast food and counter workers",196440,74695,121745,25493,27504,24846
2022,"Waiters and waitresses",588675,216293,372382,30000,32411,27070
2022,"Food servers, nonrestaurant",74727,29713,45014,29730,29674,29753
2022,"Dining room and cafeteria attendants and bartender helpers",73246,35119,38127,25902,28472,23785
2022,"Dishwashers",91285,71684,19601,26007,26381,23978
2022,"Hosts and hostesses, restaurant, lounge, and coffee shop",43548,10790,32758,26295,30323,25477
2022,"Food preparation and serving related workers, all other",6844,3598,3246,26950,27485,25294
2022,"Building and Grounds Cleaning and Maintenance Occupations:",3258466,2164053,1094413,34080,37239,29141
2022,"First-line supervisors of housekeeping and janitorial workers",180417,102480,77937,45454,51616,38773
2022,"First-line supervisors of landscaping, lawn service, and groundskeeping workers",132818,122152,10666,49384,49706,46521
2022,"Janitors and building cleaners",1438528,1010792,427736,34389,37216,29297
2022,"Maids and housekeeping cleaners",641801,112470,529331,28253,32074,27215
2022,"Pest control workers",83839,77939,5900,43601,44103,40791
2022,"Landscaping and groundskeeping workers",693110,654085,39025,33603,34036,29617
2022,"Tree trimmers and pruners",75766,72872,2894,41539,41514,47500
2022,"Other grounds maintenance workers",12187,11263,924,38576,39916,35720
2022,"Personal Care and Service Occupations:",1848587,529611,1318976,33756,40014,31713
2022,"Supervisors of personal care and service workers",41393,20413,20980,51622,54841,46389
2022,"Animal trainers",37531,15778,21753,35230,40882,31347
2022,"Animal caretakers",160405,44743,115662,32127,36633,31277
2022,"Gambling services workers",61595,37221,24374,46786,49199,42957
2022,"Ushers, lobby attendants, and ticket takers",6272,2789,3483,30673,24911,35054
2022,"Other entertainment attendants and related workers",60712,35140,25572,33301,33870,32660
2022,"Embalmers, crematory operators and funeral attendants",11737,7949,3788,40189,42307,31977
2022,"Morticians, undertakers, and funeral arrangers",36592,24063,12529,62682,69717,52754
2022,"Barbers",83677,67965,15712,31446,31947,28297
2022,"Hairdressers, hairstylists, and cosmetologists",389613,42836,346777,35435,42387,34470
2022,"Manicurists and pedicurists",166605,38464,128141,30404,32855,28284
2022,"Skincare specialists",51760,1527,50233,38826,22116,39295
2022,"Other personal appearance workers",11158,1144,10014,31674,41740,30946
2022,"Baggage porters, bellhops, and concierges",62045,46024,16021,38753,42504,34545
2022,"Tour and travel guides",18514,11128,7386,41393,41499,39603
2022,"Childcare workers",391950,18982,372968,27034,36302,26820
2022,"Exercise trainers and group fitness instructors",89723,48141,41582,40982,41796,40103
2022,"Recreation workers",79705,25277,54428,37839,42696,35189
2022,"Residential advisors",26995,11491,15504,36536,37026,35429
2022,"Personal care and service workers, all other",60605,28536,32069,33727,31877,36343
2022,"Sales and Related Occupations:",9812069,5706063,4106006,53543,63240,42808
2022,"First-Line supervisors of retail sales workers",2487276,1414992,1072284,51220,57730,43654
2022,"First-Line supervisors of non-retail sales workers",1008909,632045,376864,70620,75161,63169
2022,"Cashiers",976641,310156,666485,27174,30290,26362
2022,"Counter and rental clerks",41478,26360,15118,40551,42288,36658
2022,"Parts salespersons",96452,81980,14472,44241,45276,40616
2022,"Retail salespersons",1647053,1030492,616561,41498,47582,34094
2022,"Advertising sales agents",89469,46972,42497,76977,80735,72974
2022,"Insurance sales agents",502598,248551,254047,59999,76553,50297
2022,"Securities, commodities, and financial services sales agents",206990,152236,54754,111951,136388,75096
2022,"Travel agents",38810,8596,30214,46454,46293,46567
2022,"Sales representatives of services, except advertising, insurance, financial services, and travel",596182,425701,170481,83377,90555,70422
2022,"Sales representatives, wholesale and manufacturing",1058819,779159,279660,78987,82319,66587
2022,"Models, demonstrators, and product promoters",10302,3684,6618,41621,48933,40143
2022,"Real estate brokers and sales agents",655760,318831,336929,77013,84043,68174
2022,"Sales engineers",50251,45359,4892,127221,129371,113766
2022,"Telemarketers",16248,5706,10542,34728,36238,33773
2022,"Door-to-door sales workers, news and street vendors, and related workers",38869,23154,15715,41300,45696,33846
2022,"Sales and related workers, all other",289962,152089,137873,50709,61359,41194
2022,"Office and Administrative Support Occupations:",12196123,3378577,8817546,44038,50124,42303
2022,"First-Line supervisors of office and administrative support workers",953207,323571,629636,57333,66794,53106
2022,"Switchboard operators, including answering service",11874,2928,8946,40252,48845,39214
2022,"Telephone operators",15731,6116,9615,39341,47477,35736
2022,"Communications equipment operators, all other",5668,3095,2573,51271,51447,51014
2022,"Bill and account collectors",105008,27962,77046,42864,44797,42284
2022,"Billing and posting clerks",370927,48936,321991,41977,50728,41328
2022,"Bookkeeping, accounting, and auditing clerks",850499,115992,734507,47035,51198,46557
2022,"Gambling cage workers",7341,2408,4933,31780,31393,32494
2022,"Payroll and timekeeping clerks",124075,16920,107155,51778,53940,51433
2022,"Procurement clerks",36330,17550,18780,61387,64556,57749
2022,"Tellers",167582,23650,143932,33782,36047,33404
2022,"Financial clerks, all other",104481,39337,65144,61535,88556,51929
2022,"Brokerage clerks",5847,1654,4193,53382,61194,47374
2022,"Correspondence clerks",4848,1518,3330,45744,54600,41658
2022,"Court, municipal, and license clerks",73774,12604,61170,44356,52170,43050
2022,"Credit authorizers, checkers, and clerks",34485,10482,24003,44388,58500,42936
2022,"Customer service representatives",2108914,696037,1412877,41370,45658,40097
2022,"Eligibility interviewers, government programs",77316,15366,61950,50543,60667,48354
2022,"File clerks",96686,24360,72326,41600,42364,41383
2022,"Hotel, motel, and resort desk clerks",70171,28886,41285,29720,31783,27806
2022,"Interviewers, except eligibility and loan",137223,30032,107191,37872,38935,37468
2022,"Library assistants, clerical",39045,9004,30041,38400,44515,36641
2022,"Loan interviewers and clerks",134100,29804,104296,53499,55997,52955
2022,"New accounts clerks",9954,2997,6957,42090,69491,40597
2022,"Order clerks",65223,30838,34385,40953,42307,40105
